지역명,기사제목,기자이름,날짜,내용,링크
경북,"영주시청 박순호, 예천실업육상 높이뛰기 1위",일간경북신문 - 금인욱 기자,2023/05/25,"2m10 유일하게 넘은 선수
영주시청 직장운동경기부 육상팀 박순호 선수가 2023 예천 KTFL 전국실업육상경기대회 높이뛰기 종목에서 1위를 차지하는 쾌거를 이뤘다.
박순호 선수는 대회 첫날인 지난 23일 진행된 높이뛰기 종목에서 2m10를 넘으며 이동주(함안군청) 선수 2m05, 이광태(강원도체육회) 선수 2m05를 제치고 1위를 차지했다.
박순호 선수는 첫 시기(2m00)와 두 번째 시기(2m05)를 모두 한번에 넘으며 메달권 진입을 확정지었고 2m10을 유일하게 넘으면서 금메달을 목에 걸었다. 박순호 선수는 군산대를 졸업하고 올해 영주시청에 신규 입단한 선수로, 2022년 전국체전 대학부에서 1위를 차지하는 등 대학부 전국대회를 휩쓴 유망주이다.
지난 9일 KBS 전국육상경기대회(국가대표 선발전)에서는 높이뛰기 1인자 우상혁(2m32)에 이어 2위(2m10)를 차지한 바 있다.
안예진 영주시청 육상팀 코치는 “박순호 선수는 대학교를 갓 졸업한 젊은 선수로 노련하고 기술이 좋아 장래가 유망한 선수”라며 “앞으로도 박순호 선수를 비롯한 선수들에게 많은 응원을 부탁드린다”고 말했다.
박순호 선수는 “제 올해 목표 기록은 2m20으로 지금은 준비 과정이라 생각한다”며 “전국체전 때 기록 달성에 도전해보겠다”고 당찬 포부를 밝혔다.
박남서 영주시장은 “영주시청 직장운동경기부가 복싱, 우슈에 이어 육상에서도 우수한 성적 거둬 선수단에 깊은 감사의 박수를 보낸다”며 “앞으로도 각종 대회에서 부상없이 좋은 성적을 거둬 영주시와 대한민국의 위상을 높여주길 바란다”고 전했다.
한편, 영주시청 직장운동경기부는 우슈팀(조상훈, 박근우), 복싱팀(이상민)에서 항저우아시안게임 국가대표 3명을 배출하는 등 각종 대회에서 맹활약하고 있다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=307148
경북,"영양 새마을회, 양수발전소 유치 캠페인",일간경북신문 - 김연태 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307147
경북,"영양, 우리쌀로 만드는 ‘쌀빵·디저트’",일간경북신문 - 김연태 기자,2023/05/25,"영양군은 24일부터 6월 28일까지 6회에 걸쳐 농촌 여성들을 대상으로 하는“우리 쌀로 만드는 쌀빵, 쌀디저트”교육을 진행한다.
이번 교육은 쌀을 다양한 방법으로 실습해 봄으로써 쌀에 대한 올바른 인식과 관심으로 지속적인 쌀 소비 기반을 조성하고자 멥쌀로는 스콘, 콘브레드, 코코넛 쿠키, 마들렌을 만들고, 찹쌀을 이용해서는 브라우니(베이킹 팬에 굽는 납작한 초콜릿 케이크)와 앙금빵을 만들 계획이다.
김○○은“빵을 참 좋아하는데 빵을 먹으면 속이 불편하고 소화도 잘 안돼서 늘 불편했는데 쌀로 만드는 빵은 늘 먹는 밥과 같으니까 소화 안 될 걱정 없이 마음껏 먹을 수 있어 너무 좋다. 내가 좋아하는 빵도 마음껏 먹고 우리 쌀도 소비하고 얼마나 좋은지 모른다”라며 소감을 말했다.김연태기자",http://www.newgbnews.com/news/view.php?idx=307146
경북,"예천, 안전관리위원회 개최",일간경북신문 - 금인욱 기자,2023/05/25,"예천군은 24일 군청 중회의실에서 제20회 예천아시아U20육상경기선수권대회 안전관리계획 심의를 위한 제2회 예천군 안전관리위원회를 개최했다.
이날 회의에는 예천경찰서, 예천소방서, 예천교육지원청, 한국전력공사, 한국전기안전공사 등 유관기관 안전관리위원과 예천아시아U20육상대회조직위 관계자가 참석해 대회 전반에 대한 안전관리계획을 심의했다.
위원회는 선수 및 관람객 불편을 최소화하고 안전사고 예방을 위한 경기장 인원 밀집, 안전관리 상황 발생 시 조치사항, 경기장 안전관리대책 등을 면밀히 검토 후 안전관리계획을 가결했으며 예천아시아U20육상대회조직위는 심의과정에서 도출된 안전관리 의견을 반영해 대회를 진행할 계획이다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=307145
경북,"봉화, 대만 국제관광박람회서 홍보관 운영",일간경북신문 - 김규화 기자,2023/05/25,"봉화군은 26~29일까지 4일간 대만 세계무역센터에서 개최되는 ‘2023 대만 타이페이 국제 관광박람회’에 참가해 다양한 관광 마케팅 활동을 펼칠 예정이다. 대만 타이페이 국제 관광박람회는 타이페이시 정부가 주최하고 타이페이시여행업협회 등이 주관, 관광을 주제로 열리는 아시아 지역대표적인 관광박람회로 올해는 태국, 일본 등 12개 국가, 205개 기업, 1,000여 개의 관광 주제관이 운영된다.
관광박람회가 개최되는 대만은 전체 인구 2,300만 명 중 연간 1,000만 명(2016년 기준)이 해외로 출국하며 다양한 연령층에서 한국의 K-문화 등 관광콘텐츠를 찾고 있는 인바운드 관광시장의 최대어로 손꼽힌다. 봉화군은 이번 박람회 기간 동안 ‘숲속도시 봉화 VISIT 2023-2024’를 주제로 곧 다가올 여름 여행 성수기를 겨낭해 여름 대표 축제인 은어축제를 중심으로 분천산타마을, 봉화송이를 포함한 다양한 봉화군 관광자원의 마케팅을 활용해 봉화만의 매력을 알리는 데 집중할 계획이다. 김규화기자",http://www.newgbnews.com/news/view.php?idx=307144
경북,"청송 공무원들, 일손부족 농가 일손돕기",일간경북신문 - 김연태 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307143
경북,영주형 스마트팜 표준모델 개발,일간경북신문 - 금인욱 기자,2023/05/25,"영주시는 24일 농업기술센터 농업체험교육관에서 스마트팜 적용 희망 농업인 30여 명이 참석한 가운데 ‘영주형 스마트팜 표준모델개발 위한 세미나’를 개최했다.
이번 세미나는 현재 시가 진행 중인 ‘영주형 스마트팜 표준모델개발 연구용역’과 연계해 지역 실정에 맞는 표준모델 마련을 위해 추진됐다.
세미나에서는 먼저 △홍연웅 동양대학교 교수의 스마트팜의 국내외현황 △박선진 한국폴리텍대학 학장의 하이브리드 신재생 에너지 △스마트팜 협력업체인 모모스 김준모 대표의 노지스마트팜의 구성 등에 대한 발표가 진행됐다.
이어서 영주형 스마트팜 보급을 위한 스마트팜 현장적용 실용과정 교육생과 농업인의 질의와 관련 전문가들의 응답 및 토론으로 이날 세미나는 종료됐다.
참석자들은 이번 세미나가 스마트팜이 시설원예 및 대형화 농업에 적용된다는 선입견으로 일선 농가에서 거리감을 느껴 스마트팜 보급이 저조한 가운데 지역 실정에 맞는 표준모델을 제시한 현장 중심의 세미나였다고 입을 모았다.
스마트팜 교육생은 “이번 스마트팜 세미나를 통해 현장 적용 가능한 스마트팜에 대해 자세히 알게 됐다. 농가에서 스마트팜 적용이 가능하도록 PCL과 아듀이노교육과정이 개설되고, 신재생에너지와 연계한 스마트팜 개발이 됐으면 한다”고 세미나 참석 소감을 밝혔다.
영주형 스마트팜 표준모델 개발에 관한 자세한 사항은 영주시농업기술센터 기술지원과 기술개발팀(054-639-7386)으로 문의하면 된다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=307142
경북,"예천, 미국서 6만8천달러 판매 성과…‘눈에 띄네’",일간경북신문 - 금인욱 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307141
경북,“안동 관광 홍보할 젊은 감각 모십니다”,일간경북신문 - 이기화 기자,2023/05/25,"안동시와 주식회사 이공이공은 지난 22일부터 6월 2일까지 만 19세부터 34세까지 대학생과 일반인을 대상으로 「안동관광 영크리에이터 육성사업」에 참가할 크리에이터를 모집한다.
「안동관광 영크리에이터 육성사업」은 SNS와 친숙하고 동시에 젊은 세대의 감성 코드와 부합하는 관광 홍보 콘텐츠를 생산하는 크리에이터를 육성·지원해 젊은 층에 특화된 관광 홍보 콘텐츠 생산을 도모하고 지역의 청년들에게 더 많은 대외 활동 기회를 지원하고자 마련됐다. 이번 모집을 통해 1~4인으로 구성된 10개 팀을 모집하며, 대학생과 20대 일반인을 우선하여 선발한다.
이 사업에 참여하는 크리에이터는 6월부터 11월까지 대표적인 SNS인 인스타그램과 네이버 블로그에 게시할 안동시의 사계절 축제와 로컬 관광명소 홍보 콘텐츠를 제작하게 된다. 특전으로 안동시장 명의의 임명장이 수여되고 활동비와 지원 물품 지급, 촬영 장비의 무상 대여 및 활동 종료 후 수료증 지급 등 다양한 활동 혜택이 주어진다. 참가자들은 여가 생활을 즐기면서 안동 관광을 홍보하고, 대외 활동 경력까지 챙기는 ‘세 마리 토끼’를 동시에 잡는 즐거움을 누릴 수 있다.
크리에이터로 합류하고 싶은 지원자(팀)는 이메일, 구글폼, 팩스 중 한 곳에 자기소개서와 참가 신청서를 제출하면 된다. 6월 5일 이후 합격자에게 개별 통보하게 되며, 합격자는 두 차례의 교육을 이수한 후 ‘안동 관광 영크리에이터’로 활동하게 된다. 자세한 내용은 주식회사 이공이공 홈페이지를 통해 확인할 수 있다.이기화기자",http://www.newgbnews.com/news/view.php?idx=307140
경북,"안동, 문화가치·주민 향유 확대 방향 논의",일간경북신문 - 이기화 기자,2023/05/25,"안동시 문화도시추진위원회는 지난 23일 제5차 문화도시 지정평가 가이드라인에 따라「안동 문화도시 조성계획서」 중요 변경사항 심의․의결을 위해 『제1차 안동 문화도시추진위원회』를 안동시청 청백실에서 개최했다.
안동 문화도시 추진주체들은 지난해 예비사업과 제4차 문화도시 지정 평가 절차를 거치며 추진목표, 전략, 방향 등을 시민들이 쉽게 이해할 수 있도록 단순화하고 특성화 사업을 통해 안동의 고유성을 분명하게 드러낼 수 있도록 하는 방안에 대해 꾸준히 제안하고 구체화하는 과정을 거쳐 왔다.
이번 회의는 지난 1월부터 이어져 온 시민공회 운영위원회, 전문가 자문회의, 실무자 간담회 등 문화도시 추진주체들 간 지속적인 토론 과정에서 정리된 수정사항을 추진위원회에서 심의․의결하고자 마련됐다. 회의에는 시민주체, 행정, 도시재생, 지역학, 관광, 문화예술 등 다양한 분야의 문화도시 추진위원 13명이 참여하여 안건과 안동 문화도시 조성계획의 추진방향에 대해 심도 있는 토론의 시간을 가졌다.
특히 안건인 추진목표, 전략, 방향에 대한 변경 및 특성화 사업에 대한 심의 의결이 원안 가결된 후에도 안동 문화도시가 담아야 할 다양한 사업의 방향성을 제시하고 시민 문화향유 확대와 사업간 연계, 광역 네트워크 구축을 위한 실질적인 방안을 제안하는 시간이 됐다.이기화기자",http://www.newgbnews.com/news/view.php?idx=307139
경북,글로벌 네트워크 강화 ‘영일만 스타트업 데이’,일간경북신문 - 김재원 기자,2023/05/25,"포항시가 투자사·운용사·스타트업 기업이 함께하는 글로벌 네트워크의 장 ‘영일만 스타트업 데이’를 개최하며 ESG 글로벌 창업 생태계 조성에 속도를 낼 전망이다.
시는 오는 6월 4, 5일 이틀간 ‘ESG 전인적 세계시민위크 2023’을 개최한다. 이번 행사는 포항시가 지난 2021년 11월 ESG 가치 실현의 모델 도시로의 첫 신호탄인 ‘세계시민도시 ESG 포항 선포식’ 이후 ESG 실천 방향에 대한 담론을 모으고자 UNAI KOREA(유엔아카데믹임팩트 코리아), 한동대학교와 공동 주최로 마련했다.
먼저 4일 한동대학교 그레이스스쿨에서는 세계시민위크 개회 및 본회의가 열린다. 이날 회의에는 반기문 前 UN 사무총장의 기조연설을 시작으로 유중근 UNAI KOREA 이사장, 조명환 월드비전 회장, 션 승일희망재단 대표와 함께하는 라이브 토크 등이 마련돼 있다.
시는 ESG 전인적 세계시민위크 2023과 연계해 이틀간 ‘0110000(영일만) 스타트업 데이’를 개최, 한국, 실리콘밸리, 싱가포르, 이스라엘 스타트업 패널들을 초빙하는 등 ESG-스타트업 글로벌 네크워크를 구축할 방침이다.
4일 장기면 신창리 창바우마을에서는 스타트업 관계자 100명이 참석하는 스타트업 캠프가 열린다. 또한 5일 포항 체인지업그라운드에서는 투자사·운용사·스타트업 기업이 함께하는 다채로운 행사가 마련될 예정이다.
이번 스타트업 데이에는 세계 최대 글로벌 투자 플랫폼 아워크라우드(OurCrowd) 대표 데니스 반(Denes Ban)을 비롯해 이스라엘 창업 펀딩 기업 파이펠비즈(PipelBiz) 대표이자 히브리대학교 국제 MBA 교수인 마이클 미즈라히(Michael Mizrahi)가 참여해 ‘이스라엘은 어떻게 세계의 혁신을 리드하는가’를 주제로 혁신적인 이스라엘의 글로벌 스타트업 생태계에 대해 발표한다.
또한 실리콘밸리 한인 스타트업 임성원 임프리메드 대표, 이학 더닷츠대표의 멘토링과 싱가포르 임팩트 투자자인 다니엘 롱(Daniel Long)과 테란스 탄(Terrance Tan) 올리브트리 공동창업자의 멘토링이 마련돼 글로벌 스타트업, 투자자 등을 실질적으로 만날 수 있는 소중한 경험을 제공한다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307162
