제목,저자,날짜,url,내용
[기획특집] 살기 좋은 경북 ⑦ 성주군 대가면 칠봉리,경북신문,2023-06-07,http://www.kbsm.net/news/view.php?idx=394195,"칠봉산의 아늑한 품에 안긴 성주군 대가면 칠봉리는 조선 말 유림의 대표 인물이자 일제강점기 독립운동가, 해방 후 교육자이면서 민주화 운동을 펼친 심산 김창숙 선생의 출생지다. 칠봉리 사람들은 김창숙 선생과 조선시대 선비로 정신문화를 이어왔던 그의 선조들에 대한 자부심으로 가득한 양반 마을이라고 할 수 있다. 146세대 264명의 주민이 살고 있는 칠봉리는 대부분이 농업을 주업으로 삼고 있다. 그중 참외 농가가 약 40가구다. 2021년 통계청의 농작물생산조사에 따르면 성주군의 참외 농업은 2021년 기준으로 전국 참외농업의 77.6%를 차지할 정도로 압도적이다. 생산량도 15만2770톤으로 전국의 80%에 이른다. 또 성주참외소득분석 내부 행정조사 자료에 따르면 성주군의 전체 참외농가의 조수입은 지난해 5763억원이다. 성주군의 1년 예산이 6000억원 정도임에 비한다면 엄청난 경제규모다.지난해 성주군의 전체 참외농가는 3841가구인 것으로 본다면 칠봉리의 참외농가 수는 미미하지만 이 마을의 주 수입원인 것만은 확실하다. 나머지 농가는 대부분 은퇴농이 많다. 고령화의 영향이다. 하지만 다른 농촌의 인구에 비해서는 비교적 경제적으로 여유로운 생활을 하고 있다는 것이 칠봉리 주민들의 전언이다. 약 30 세대 정도는 귀농·귀촌 인구다. 가까운 대구나 인근 도시의 퇴직자들이 전원생활을 즐기기 위해 칠봉리를 찾은 경우다. 칠봉리는 중부내륙 고속도로 성주IC와 불과 2㎞ 안에 있어 접근성이 좋은 편이다. 또 성주 중심지까지 10분 안에 닿을 수 있고 대구 시내까지 30분 안에 도착할 수 있다. 대구 지하철 2호선 종점인 문양역까지 15분 거리에 있어 문양역에서는 지하철로 대구 방문이 충분히 가능하다.칠봉리는 ‘심산 김창숙 선생의 고향’이라는 표현으로 요약될 만큼 마을 전체가 김창숙 선생의 향기로 가득하다. 김창숙 선생은 일제강점기에 독립운동가로, 해방 이후 정치가, 시인, 교육자로 활동했으며 성균관대학교 초대학장을 지냈다. 칠봉리 주민뿐만 아니라 성주군민들은 모두 김창숙 선생이 대한민국 현대사에 끼친 영향과 업적을 존경한다. 김창숙 선생은 1905년 을사늑약이 체결되자 서울로 올라가 이완용을 비롯한 을사오적을 성토하는 상소를 올렸으며, 이 사건으로 체포돼 옥고를 치렀다. 1909년 성명학교를 창립해 육영사업을 시작했고 1919년 대한민국임시정부 의정원 의원이 되고, 이듬해 귀국해 독립운동자금을 모금하다가 제1차 유림단사건으로 체포됐다. 또 1927년 상하이 주재 일본영사관원에게 붙잡혀 본국으로 압송돼 징역 14년형을 선고받고 대전형무소에서 복역 중에 광복을 맞았다.해방 후 남조선대한국민대표민주의원 의원을 역임했고 유도회(儒道會)를 조직해 회장과 성균관장을 역임했다. 이때 성균관대학교를 창립해 초대학장으로 취임했다. 6·25전쟁 후 이승만 대통령의 하야 경고문 사건으로 부산형무소에 40일간 수감됐고 1952년 부산 정치파동이 일어나자 반독재호헌구국선언을 발표하는 등 민주화 운동을 펼쳤다. 마을 한가운데 김창숙 선생의 생가가 있다. 생가를 중심으로 약 5만평 부지에 심산 문화테마파크를 조성 중에 있다. 심산 휴(休) 문화센터와 칠봉산 휴 테마관이 들어서면 경북지역 생산유발효과는 411억원, 취업유발효과 258명, 부가가치유발 136억원에 이를 것으로 전망된다. 여기에 관광객은 연간 6만5000명이 방문할 것으로 보이며 이들이 칠봉리에서 4만원씩 소비할 경우 연간 260억원의 소비지출 효과가 일어날 것으로 보고 있다. 테마파크가 완성되면 칠봉리 주민들의 경제 수준은 더욱 높아질 것이라는 기대감이 크다.칠봉리는 조선시대 대학자인 한강(寒岡) 정구(鄭逑)선생과 동강(東岡) 김우옹(金宇)선생를 배출하기도 했다. 동강 선생은 김창숙 선생의 13대 조부이기도 하다. 마을에는 김우옹 선생이 세운 청천서원이 있다. 마을의 언덕에 위치한 청천서원은 김우옹 선생의 품격에 걸맞게 마을 전체를 조망할 수 있다. 서원의 편액은 김창숙 선생과 친분이 두터웠던 백범 김구 선생의 친필이다. 김창숙 선생의 생가와 가까이 김창숙 선생이 세운 사립학교 성명학교가 있다. 1910년 9월에 개교한 이 학교는 ‘성주를 개명시키는 학교’ 혹은 ‘성주의 개명 학교’라는 뜻을 가지고 있다. 성명학교가 개교하자 지역의 유생들이 반대하고 나섰다. “김창숙이 나와서 청천서원이 망한다”고 했다. 그러자 김창숙 선생은 “유림의 뜻만 순종하느라 사방에서 배우러 오는 학생들을 거절하기보다는 신진 영재를 양성해서 새 시대에 통하는 선비가 나오기를 기대하는 것이 옳지 않겠는가”라고 맞섰다고 한다. 칠봉리의 주도로의 이름은 ‘동강 한강로’다. 정구 선생과 김우옹 선생을 기리기 위해서 지은 이름이다. 이 도로는 성주군 벽진면에서 수륜면까지 이어진다.칠봉리 노인회 김영(78) 회장은 “김창숙 선생의 나라사랑과 선구자적 정신이 칠봉리를 가득 채우고 있다”며 “이 자부심은 단순히 칠봉리만의 자랑이 아니라 성주군, 나아가서 경북 전체의 자랑이라고 할 수 있다”고 말했다.백종국 대가면장은 “유서 깊은 칠봉리는 성주군의 정신적 고향이라고 할 수 있다”며 “최근 들어 귀촌인구가 늘어나면서 마을 분위기가 젊어지고 있고 테마파크가 완공되면 무한한 발전을 이룰 것으로 기대하고 있다”고 밝혔다."
"성주군, 제68회 현충일 추념식 거행",경북신문,2023-06-07,http://www.kbsm.net/news/view.php?idx=394107,"성주군은 지난 6일 충혼탑에서 제68회 현충일을 맞아 `대한민국을 지켜낸 당신의 희생을 기억합니다`라는 주제로 순국선열 및 호국영령을 추모하고 그 숭고한 정신을 기억하기 위해 추념식을 거행했다. 추념식에는 보훈단체 회원 및 유족, 기관·단체장 등 500여 명이 참석해 오전 10시 전국 일제히 취명되는 사이렌 소리에 맞춰 묵념을 시작으로 국민의례, 헌화·분향, 추념사, 추모헌시 낭송, 현충일 노래 제창 순으로 진행했다. 특히, 이날은 초중고 학생대표 6명이 헌화·분향에 참석해 나라사랑정신을 배웠으며, 성주군유림단체연합회에서 많은 인원이 참석해 순국선열과 호국영령의 애국 충절에 경의를 표했다. 이병환 성주군수는 “국가를 위해 목숨을 희생·헌신하신 분들의 나라사랑 정신을 기리고 국가유공자와 그 유가족의 명예와 자긍심을 높이는 보훈사업에 성주군도 앞장서겠다”고 말했다."
"경북신문-(주)GK GLOBAL, 외국인 근로자 상생발전 업무협약 체결",경북신문,2023-06-06,http://www.kbsm.net/news/view.php?idx=394051,"우리사회와 함께하는 사회의 일원인 외국인 근로자의 복지향상과 행정서비스를 지원하기 위해 경북신문과 (주)GK GLOBAL이 손을 잡았다.2일 고령 대가야생활촌에서 열린 업무협약식에는 박준현 경북신문 대표이사와 김인수 (주)GK GLOBAL 부회장을 비롯해 양사 임직원 40여명이 참석했다.(주)GK GLOBAL은 외국인근로자(계절근로자, 조선기능공, 유학생, 가사도우미)들의 행정서비스와 근로복지를 관리하는 토탈케어 서비스 회사다. 이 회사는 외국인 근로자의 이탈을 방지하기 위해 본국 정부에서 공무원관리자 1명을 파견받고, 통역서비스와 케어서비스(행정·복지 등)를 제공하는 이탈방지 프로세서를 운영한다. 이 프로세서는 본국 정부가 근로자에 대한 보증을 하고, 한국에서는 케어서비스를 제공함으로써 이탈을 예방하는 방식이다.업무협약에 따라 양사는 외국인 근로자들의 복지향상과 행정서비스를 위해 다양한 협력사업을 추진할 예정이다.박준현 대표이사는 ""외국인 근로자들은 우리 사회의 중요한 구성원이며, 그들의 삶의 질을 높이고 인권을 보호하는 것은 우리의 책임""이라며 ""경북신문은 (주)GK GLOBAL과 함께 외국인 근로자들의 문제와 요구에 귀 기울이고, 적극적으로 해결책을 제시하겠다""고 말했다.김인수 부회장은 ""(주)GK GLOBAL은 외국근로자·유학·어학연수생들의 꿈을 이루기 위해 최선을 다하고 있다""며 ""경북신문과의 업무협약을 통해 외국인 근로자뿐만 아니라 외국인 유학·어학연수생 들에게도 도움이 되는 사업을 함께 진행하고 싶다""고 밝혔다.업무협약식 후에는 양사 임직원들이 간담회를 가지며 의견을 나누고 친목을 도모했다.이번 업무협약은 경북신문의 김길수 본부장과 김용권 편집위원의 노력과 협조로 이뤄졌으며 양사 간의 원활한 소통과 협력을 위해 적극적으로 노력했다. 양사는 김길수 본부장과 김용권 편집위원의 역할과 공헌에 감사의 인사를 전하며, 앞으로도 지속적인 협력과 유대를 강화해 나갈 것이라고 밝혔다."
`조선왕조실록 포쇄 재현`으로 성주사고 다시 태어나다,경북신문,2023-06-04,http://www.kbsm.net/news/view.php?idx=393879,"지난 2일 성주역사테마공원에서 문화재청 공모사업인 고택종갓집 활용사업 체험프로그램의 일환인 2023년 조선왕조실록 포쇄 재현행사가 열렸다. 고택종갓집 활용사업은 경상북도 유형문화재인 성주 백세각을 배경으로 하는 체험프로그램으로 문화재청과 성주군이 주최하고 (사)우리문화유산알림이가 주관하여 올해로 4년째 이어지고 있으며 올해 처음으로 포쇄재현 체험행사를 개최했다. 포쇄란 습기와 충해로부터 책을 보호하기 위해 정기적으로 햇볕과 바람으로 책을 말리는 것으로, 이번 행사는 사관의 입장(취위), 국궁사배를 시작으로 실록을 사고에서 인출하고 말린 후 다시 실록을 홍보로 싸서 봉안한 다음 형지안을 적성하고 국궁사배하는 것을 끝으로 마무리 했다. 성주사고는 임진왜란으로 소실되기 전까지 조선 전기 4대 사고 가운데 한 곳으로 태조부터 명종까지 13명의 임금에 대한 실록, 805권 260책을 보관했다. 또한 1592년 6월 임진왜란 중에 전란을 피해 땅에 묻어 두었던 사궤가 발각되어 모두 소실되면서 성주사고는 153년의 역사를 뒤로하고 사고로서의 기능이 소실되었으며 2019년 성주군에서 사고를 재현했다. 이병환 군수는 “조선전기 4대 사고중 하나인 성주사고에서의 조선왕조실록의 포쇄재현 행사를 통해 전통과 현대를 아우르는 문화콘텐츠로의 활용 가능성을 발견하였고, 향후 역사와 문화의 고장 성주를 널리 알릴 수 있도록 하겠다”고 전했다."
"성주군농업경인회, 농업용 드론 전문가 양성 박차",경북신문,2023-06-01,http://www.kbsm.net/news/view.php?idx=393532,"성주군은 한국후계농업경영인 성주군연합회 회원들을 대상으로 초경량비행장치 무인멀티콥터 조종자 자격증 취득을 위한 교육을 실시했다고 1일 밝혔다. 이번 교육은 드론의 농업적 활용에 대한 정확한 이해와 조종능력을 갖춘 전문인력을 양성하기 위한 목적으로 드론 활용이 필요한 농업경영인 10명을 대상으로 이달 10일까지 총 9회에 걸쳐 교육을 진행할 예정이다. 교육생들은 초경량비행장치 조종자 자격기준 및 항공법규, 비행운용, 항공역학 등 이론교육과 무인멀티콥터 모의비행 및 실기교육을 통해 초경량비행장치 무인멀티콥터 조종자 자격증을 취득하게 된다. 김명원 농업기술센터 소장은 “농업용 드론은 병해충 방제, 항공촬영을 통한 농작물 생육 확인 등 여러 방에서 활용도가 높고 지역의 노동력 부족에 대한 수요를 해소해 줄 것으로 기대된다”며 “농업환경변화에 대응할 수 있는 전문농업인 양성에 적극적인 지원을 하겠다”고 밝혔다."
"성주군청 여자태권도단 출신 10인, 고향사랑기부금 쾌척",경북신문,2023-05-31,http://www.kbsm.net/news/view.php?idx=393415,"성주군청 여자태권도선수단에 소속했던 선수들이 퇴사 후 성주를 응원하는 마음으로 고향사랑기부금을 기부해 지역의 훈훈한 정을 전해주고 있다. 전국 각지에서 사회활동(경찰, 법원, 교육, 지자체 등)을 하고 있는 선수들이 친목도모 및 고향사랑기부금 전달을 위해 성주를 방문해 현 실업팀 후배들을 격려하고 화합하는 시간을 가졌다. 전 실업팀 10명의 선수는 각 10만원 씩, 총 100만원을 기부하며 답례품으로 성주참외를 받았다. 또한 체육시설사업소 직원들도 선수단의 지역에 고향사랑기부금을 기부해 고마움을 전했다. 경남 진주경찰서에 근무 중인 박명숙 선수는 “성주에 대한 따뜻한 추억을 항상 간직하고 있다”며 “성주군 발전에 밀알이 되고 싶어 고향사랑기부제 참여하게 되었다”고 말했다. 성주군청 여자태권도선수단은 2013년 3월 28일 창단하여 올해 10주년을 맞이하였으며, 매년 전국 경기에서 좋은 성적을 거두며 든든한 효자종목으로 자리매김하며 성주군의 위상을 더 높여주고 있다. 이병환 군수는 ”제2고향을 잊지 않고 찾아준 선수들에게 깊은 감사를 드린다. 기탁해주신 기부금은 살기 좋은 성주를 만들기 위해 군민들이 꼭 필요로 하는 곳에 사용하겠다“고 전했다."
[동정] 이병환 성주군수,경북신문,2023-05-30,http://www.kbsm.net/news/view.php?idx=393275,이병환 성주군수는 31일 오후 4시 30분 군청 소회의실에서 열리는 2023년 성주군 고등학생 해외교육투어 오리엔테이션에 참석한다.
"성주군, `별고을 탐험대 내 손 안에 성주의 보물` 성황리 종료",경북신문,2023-05-30,http://www.kbsm.net/news/view.php?idx=393274,"성주군은 체험활동을 통해 우리의 역사와 문화에 대한 어린이들의 관심과 흥미를 높이기 위해 마련한 성산동 고분군 전시관 체험교육프로그램 `별고을 탐험대 내 손 안에 성주의 보물`이 많은 관심속에 성공적으로 마무리됐다고 30일 밝혔다. 이번 프로그램은 5월 매주 일요일 2회씩, 총 8회에 걸쳐 진행했으며, 어린이들이 직접 성산동 고분군에 올라 퀴즈 풀기나 출토 유물 퍼즐 맞추기 등 생생한 역사 현장을 체험했다. 또한 전시관 다목적 강당에서 나만의 무드등을 만드는 미술체험도 함께해 한층 더 업그레이드했다. 지난 5월은 어린이날, 석가탄신일 등 잦은 연휴와 각종 행사, 코로나19 종료로 인한 해외여행의 증가 및 국내여행객 감소, 별고을 탐험대 체험 회차의 대폭 확대 등, 참가자 모집이 어려울 것으로 예상됐으나, 대부분의 회차가 조기에 예약 마감됐으며 150여 명의 어린이들이 참가했고, 참가자 가족 500여 명이 전시관을 방문했다. 이병환 군수는 ""앞으로도 우리의 미래인 어린이들이 우리 역사와 문화를 재미있게 배울 수 있도록 더 발전된‘별고을탐험대’를 이어나갈 계획""이라고 밝혔다."
[동정] 이병환 성주군수,경북신문,2023-05-29,http://www.kbsm.net/news/view.php?idx=393121,이병환 성주군수는 30일 오후 3시 군수실에서 열리는 고향사랑 기부금 전달식에 참석한다.
"성주군, 가야산황금들녘메뚜기축제장에 영농체험장 조성",경북신문,2023-05-24,http://www.kbsm.net/news/view.php?idx=392766,"성주군은 메뚜기축제장(수성리 104번지 일원)에 고구마 캐기 영농체험장 조성을 위해 축제추진위원, 공무원, 지역주민 등 30여명이 모여 고구마 모종 심기를 실시했다. 오는 10월 7일부터 8일까지 양일간 개최되는 성주군 대표 가을축제 `성주가야산황금들녘메뚜기축제`의 성공적인 개최를 위해 1000평 정도에 고구마 모종을 심어 축제기간 중 내방객의 영농 체험장으로 활용할 계획이다. 2014년부터 시작한 메뚜기축제는 성주가야산의 아름다운 자연경관과 청정지역에서 생산되는 지역농산물 시식 및 판매행사, 고구마캐기, 메뚜기잡이 체험 등 가족 단위 관광객이 즐길 수 있는 다채로운 행사로 진행되고 있는 지역의 대표적 친환경 농촌 체험축제이다. 배동희 축제추진위원장은 “고구마 캐기 체험장 조성과 더불어, 메뚜기 체험장, 관상용 유실수 재배, 박터널 설치 등 가을 축제준비에 만전을 기해 나갈 것”이라며 전했다. 이병환 군수는 “내실 있는 프로그램으로 지역민들과 관광객들이 하나 될 수 있는 농촌체험 명품축제가 될 수 있도록 아낌없는 행정지원을 하겠다”고 말했다."
